split,method,metric,mean,ci95,seeds,rows_per_seed
hard_regime_aggregate,contrastive_action_flow,occluded_recall,0.77932,0.00630,10,512
hard_regime_aggregate,contrastive_action_flow,passive_false_attribution,0.15339,0.00259,10,512
hard_regime_aggregate,contrastive_action_flow,effect_error,0.23572,0.00235,10,512
hard_regime_aggregate,contrastive_action_flow,target_success,0.73555,0.00960,10,512
hard_regime_aggregate,contrastive_action_flow,unsafe_contact,0.08730,0.00862,10,512
hard_regime_aggregate,contrastive_action_flow,brier,0.10154,0.00030,10,512
hard_regime_aggregate,contrastive_action_flow,calibration_error,0.18141,0.00043,10,512
hard_regime_aggregate,contrastive_action_flow,risk_upper,0.14492,0.00067,10,512
hard_regime_aggregate,contrastive_action_flow,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,contrastive_action_flow,counterfactual_gap,0.41413,0.00128,10,512
hard_regime_aggregate,contrastive_action_flow,intervention_consistency,0.77369,0.00099,10,512
hard_regime_aggregate,contrastive_action_flow,causal_utility,0.67778,0.00870,10,512
hard_regime_aggregate,flow_magnitude_threshold,mask_f1,0.47586,0.00090,10,512
hard_regime_aggregate,flow_magnitude_threshold,precision,0.35374,0.00081,10,512
hard_regime_aggregate,flow_magnitude_threshold,recall,0.74711,0.00175,10,512
hard_regime_aggregate,flow_magnitude_threshold,occluded_recall,0.17028,0.00400,10,512
hard_regime_aggregate,flow_magnitude_threshold,passive_false_attribution,0.75905,0.00170,10,512
hard_regime_aggregate,flow_magnitude_threshold,effect_error,0.72658,0.00546,10,512
hard_regime_aggregate,flow_magnitude_threshold,target_success,0.27187,0.00988,10,512
hard_regime_aggregate,flow_magnitude_threshold,unsafe_contact,0.24980,0.01669,10,512
hard_regime_aggregate,flow_magnitude_threshold,brier,0.23841,0.00038,10,512
hard_regime_aggregate,flow_magnitude_threshold,calibration_error,0.31699,0.00055,10,512
hard_regime_aggregate,flow_magnitude_threshold,risk_upper,0.33880,0.00049,10,512
hard_regime_aggregate,flow_magnitude_threshold,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,flow_magnitude_threshold,counterfactual_gap,0.22260,0.00086,10,512
hard_regime_aggregate,flow_magnitude_threshold,intervention_consistency,0.50301,0.00074,10,512
hard_regime_aggregate,flow_magnitude_threshold,causal_utility,0.10220,0.00873,10,512
hard_regime_aggregate,learned_correlation_classifier,mask_f1,0.82107,0.00179,10,512
hard_regime_aggregate,learned_correlation_classifier,precision,0.74183,0.00264,10,512
hard_regime_aggregate,learned_correlation_classifier,recall,0.93732,0.00085,10,512
hard_regime_aggregate,learned_correlation_classifier,occluded_recall,0.89685,0.00354,10,512
hard_regime_aggregate,learned_correlation_classifier,passive_false_attribution,0.22062,0.00276,10,512
hard_regime_aggregate,learned_correlation_classifier,effect_error,0.29982,0.00202,10,512
hard_regime_aggregate,learned_correlation_classifier,target_success,0.69746,0.00999,10,512
hard_regime_aggregate,learned_correlation_classifier,unsafe_contact,0.10840,0.00917,10,512
hard_regime_aggregate,learned_correlation_classifier,brier,0.11021,0.00029,10,512
hard_regime_aggregate,learned_correlation_classifier,calibration_error,0.20529,0.00044,10,512
hard_regime_aggregate,learned_correlation_classifier,risk_upper,0.16800,0.00076,10,512
hard_regime_aggregate,learned_correlation_classifier,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,learned_correlation_classifier,counterfactual_gap,0.41301,0.00097,10,512
hard_regime_aggregate,learned_correlation_classifier,intervention_consistency,0.76993,0.00085,10,512
hard_regime_aggregate,learned_correlation_classifier,causal_utility,0.62850,0.00889,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,mask_f1,0.74144,0.00124,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,precision,0.63696,0.00164,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,recall,0.91203,0.00126,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,occluded_recall,0.86199,0.00537,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,passive_false_attribution,0.34979,0.00202,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,effect_error,0.46258,0.00418,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,target_success,0.58047,0.01016,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,unsafe_contact,0.13965,0.00926,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,brier,0.14073,0.00022,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,calibration_error,0.22854,0.00040,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,risk_upper,0.20791,0.00054,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,counterfactual_gap,0.31671,0.00071,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,intervention_consistency,0.68487,0.00068,10,512
hard_regime_aggregate,noncausal_flow_transformer_proxy,causal_utility,0.48714,0.00767,10,512
hard_regime_aggregate,oracle_causal_mask,mask_f1,1.00000,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,precision,1.00000,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,recall,1.00000,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,occluded_recall,1.00000,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,passive_false_attribution,0.00000,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,effect_error,0.00000,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,target_success,0.97949,0.00344,10,512
hard_regime_aggregate,oracle_causal_mask,unsafe_contact,0.00918,0.00206,10,512
hard_regime_aggregate,oracle_causal_mask,brier,0.00001,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,calibration_error,0.00176,0.00001,10,512
hard_regime_aggregate,oracle_causal_mask,risk_upper,0.01858,0.00002,10,512
hard_regime_aggregate,oracle_causal_mask,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,counterfactual_gap,0.99400,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,intervention_consistency,1.00000,0.00000,10,512
hard_regime_aggregate,oracle_causal_mask,causal_utility,0.96234,0.00287,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,mask_f1,0.62629,0.00077,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,precision,0.46813,0.00073,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,recall,0.97457,0.00079,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,occluded_recall,0.95320,0.00317,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,passive_false_attribution,0.69113,0.00143,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,effect_error,0.64738,0.00486,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,target_success,0.39961,0.01018,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,unsafe_contact,0.21172,0.00690,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,brier,0.16174,0.00028,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,calibration_error,0.27701,0.00034,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,risk_upper,0.30178,0.00036,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,counterfactual_gap,0.41704,0.00059,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,intervention_consistency,0.67820,0.00044,10,512
hard_regime_aggregate,rigid_scene_flow_cluster,causal_utility,0.26332,0.00637,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,mask_f1,0.79228,0.00177,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,precision,0.68593,0.00255,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,recall,0.95889,0.00110,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,occluded_recall,0.93039,0.00313,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,passive_false_attribution,0.29170,0.00308,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,effect_error,0.36114,0.00295,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,target_success,0.65937,0.01545,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,unsafe_contact,0.11914,0.00886,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,brier,0.11988,0.00038,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,calibration_error,0.23078,0.00045,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,risk_upper,0.18933,0.00088,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,counterfactual_gap,0.43244,0.00118,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,intervention_consistency,0.77001,0.00111,10,512
hard_regime_aggregate,scene_flow_transformer_proxy,causal_utility,0.58117,0.01087,10,512
hard_regime_aggregate,temporal_difference_mask,mask_f1,0.47537,0.00146,10,512
hard_regime_aggregate,temporal_difference_mask,precision,0.33933,0.00132,10,512
hard_regime_aggregate,temporal_difference_mask,recall,0.82170,0.00216,10,512
hard_regime_aggregate,temporal_difference_mask,occluded_recall,0.44531,0.00639,10,512
hard_regime_aggregate,temporal_difference_mask,passive_false_attribution,0.83357,0.00206,10,512
hard_regime_aggregate,temporal_difference_mask,effect_error,0.74198,0.00571,10,512
hard_regime_aggregate,temporal_difference_mask,target_success,0.23926,0.01035,10,512
hard_regime_aggregate,temporal_difference_mask,unsafe_contact,0.26836,0.01253,10,512
hard_regime_aggregate,temporal_difference_mask,brier,0.25746,0.00053,10,512
hard_regime_aggregate,temporal_difference_mask,calibration_error,0.35763,0.00052,10,512
hard_regime_aggregate,temporal_difference_mask,risk_upper,0.36170,0.00058,10,512
hard_regime_aggregate,temporal_difference_mask,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,temporal_difference_mask,counterfactual_gap,0.23203,0.00113,10,512
hard_regime_aggregate,temporal_difference_mask,intervention_consistency,0.51091,0.00122,10,512
hard_regime_aggregate,temporal_difference_mask,causal_utility,0.06369,0.00578,10,512
hard_regime_aggregate,world_model_flow_predictor,mask_f1,0.83169,0.00193,10,512
hard_regime_aggregate,world_model_flow_predictor,precision,0.77142,0.00298,10,512
hard_regime_aggregate,world_model_flow_predictor,recall,0.92568,0.00148,10,512
hard_regime_aggregate,world_model_flow_predictor,occluded_recall,0.85205,0.00456,10,512
hard_regime_aggregate,world_model_flow_predictor,passive_false_attribution,0.18562,0.00304,10,512
hard_regime_aggregate,world_model_flow_predictor,effect_error,0.37228,0.00353,10,512
hard_regime_aggregate,world_model_flow_predictor,target_success,0.73164,0.00591,10,512
hard_regime_aggregate,world_model_flow_predictor,unsafe_contact,0.07226,0.00729,10,512
hard_regime_aggregate,world_model_flow_predictor,brier,0.09513,0.00044,10,512
hard_regime_aggregate,world_model_flow_predictor,calibration_error,0.17985,0.00083,10,512
hard_regime_aggregate,world_model_flow_predictor,risk_upper,0.17301,0.00082,10,512
hard_regime_aggregate,world_model_flow_predictor,coverage,1.00000,0.00000,10,512
hard_regime_aggregate,world_model_flow_predictor,counterfactual_gap,0.46893,0.00176,10,512
hard_regime_aggregate,world_model_flow_predictor,intervention_consistency,0.80369,0.00105,10,512
hard_regime_aggregate,world_model_flow_predictor,causal_utility,0.67103,0.00486,10,512
