split,target,reference,metric,mean_diff,ci95,lower95,target_better_seeds,seeds
hard_regime_aggregate,causal_scene_flow_model_v5,scene_flow_transformer_proxy,mask_f1,0.02471,0.00169,0.02302,10,10
hard_regime_aggregate,causal_scene_flow_model_v5,scene_flow_transformer_proxy,target_success,0.04981,0.02255,0.02726,9,10
hard_regime_aggregate,causal_scene_flow_model_v5,scene_flow_transformer_proxy,causal_utility,0.06707,0.01873,0.04834,10,10
hard_regime_aggregate,causal_scene_flow_model_v5,scene_flow_transformer_proxy,passive_false_attribution,-0.06439,0.00354,-0.06793,10,10
hard_regime_aggregate,causal_scene_flow_model_v5,scene_flow_transformer_proxy,effect_error,0.05428,0.00409,0.05018,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,scene_flow_transformer_proxy,unsafe_contact,-0.04219,0.01334,-0.05552,10,10
hard_regime_aggregate,causal_scene_flow_model_v5,scene_flow_transformer_proxy,risk_upper,-0.00393,0.00098,-0.00491,10,10
hard_regime_aggregate,causal_scene_flow_model_v5,scene_flow_transformer_proxy,intervention_consistency,0.07161,0.00054,0.07107,10,10
hard_regime_aggregate,causal_scene_flow_model_v5,world_model_flow_predictor,mask_f1,-0.01470,0.00068,-0.01538,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,world_model_flow_predictor,target_success,-0.02246,0.01941,-0.04187,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,world_model_flow_predictor,causal_utility,-0.02280,0.01375,-0.03655,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,world_model_flow_predictor,passive_false_attribution,0.04169,0.00095,0.04074,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,world_model_flow_predictor,effect_error,0.04314,0.00156,0.04158,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,world_model_flow_predictor,unsafe_contact,0.00469,0.00931,-0.00462,4,10
hard_regime_aggregate,causal_scene_flow_model_v5,world_model_flow_predictor,risk_upper,0.01239,0.00023,0.01215,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,world_model_flow_predictor,intervention_consistency,0.03792,0.00029,0.03763,10,10
hard_regime_aggregate,causal_scene_flow_model_v5,causal_scene_flow_model_v4,mask_f1,-0.00859,0.00068,-0.00927,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,causal_scene_flow_model_v4,target_success,0.00117,0.01702,-0.01585,5,10
hard_regime_aggregate,causal_scene_flow_model_v5,causal_scene_flow_model_v4,causal_utility,-0.00061,0.01524,-0.01585,5,10
hard_regime_aggregate,causal_scene_flow_model_v5,causal_scene_flow_model_v4,passive_false_attribution,0.02167,0.00057,0.02110,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,causal_scene_flow_model_v4,effect_error,0.01552,0.00062,0.01490,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,causal_scene_flow_model_v4,unsafe_contact,-0.00293,0.01008,-0.01301,6,10
hard_regime_aggregate,causal_scene_flow_model_v5,causal_scene_flow_model_v4,risk_upper,0.03391,0.00015,0.03376,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,causal_scene_flow_model_v4,intervention_consistency,0.02019,0.00028,0.01991,10,10
hard_regime_aggregate,causal_scene_flow_model_v5,oracle_causal_mask,mask_f1,-0.18301,0.00175,-0.18477,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,oracle_causal_mask,target_success,-0.27031,0.01708,-0.28739,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,oracle_causal_mask,causal_utility,-0.31411,0.01444,-0.32855,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,oracle_causal_mask,passive_false_attribution,0.22730,0.00267,0.22463,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,oracle_causal_mask,effect_error,0.41542,0.00456,0.41086,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,oracle_causal_mask,unsafe_contact,0.06777,0.00946,0.05831,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,oracle_causal_mask,risk_upper,0.16681,0.00074,0.16607,0,10
hard_regime_aggregate,causal_scene_flow_model_v5,oracle_causal_mask,intervention_consistency,-0.15839,0.00098,-0.15937,0,10
